,file_name,last_modified,last_accessed,file_size,url
30,2020-11-02_1018_Collier_18506457390.txt,2022-09-05 01:11:20,2022-09-28 12:22:01,23314,https://github.com/mconsulting/legal/blob/main/files/2020-11-02_1018_Collier_18506457390.txt
31,2020-11-02_1125_Collier_Pretrial_violation_narrative.png,2022-04-29 02:27:46,2022-09-27 18:04:04,144441,https://github.com/mconsulting/legal/blob/main/files/2020-11-02_1125_Collier_Pretrial_violation_narrative.png
32,2020-11-02_1414_Collier_email_to_Gaskins.pdf,2022-04-29 02:27:46,2022-09-27 18:04:04,189600,https://github.com/mconsulting/legal/blob/main/files/2020-11-02_1414_Collier_email_to_Gaskins.pdf
33,2020-11-02_1414_Collier_email_to_Gaskins.png,2022-04-29 02:27:46,2022-09-27 18:04:04,85362,https://github.com/mconsulting/legal/blob/main/files/2020-11-02_1414_Collier_email_to_Gaskins.png
34,2020-11-06_1346_Lance_Mason_to_dallas.massaflpd2_lauren.brookerflpd2.com.txt,2022-05-05 19:42:12,2022-09-28 11:14:45,961,https://github.com/mconsulting/legal/blob/main/files/2020-11-06_1346_Lance_Mason_to_dallas.massaflpd2_lauren.brookerflpd2.com.txt
35,2020-11-09_1137_Lauren_Brooker_to_Lance_Mason_Re_Lance_Mason.txt,2022-05-05 19:42:12,2022-09-28 11:14:45,2082,https://github.com/mconsulting/legal/blob/main/files/2020-11-09_1137_Lauren_Brooker_to_Lance_Mason_Re_Lance_Mason.txt
36,2020-11-09_1315_FSUPD_post_hearing_no_discovery8506441234.mp3,2022-04-29 02:27:46,2022-09-27 18:04:04,1339320,https://github.com/mconsulting/legal/blob/main/files/2020-11-09_1315_FSUPD_post_hearing_no_discovery8506441234.mp3
37,2020-11-09_1319_Call_to_chief_8506441234.mp3,2022-04-29 02:27:47,2022-09-27 18:04:05,693300,https://github.com/mconsulting/legal/blob/main/files/2020-11-09_1319_Call_to_chief_8506441234.mp3
38,2020-11-09_1557_Gaskins_revokes_pretrial.pdf,2022-04-29 02:27:47,2022-09-27 18:04:05,43906,https://github.com/mconsulting/legal/blob/main/files/2020-11-09_1557_Gaskins_revokes_pretrial.pdf
39,2020-11-09_1652_Show_cause_pretrial_violation.pdf,2022-04-29 02:27:47,2022-09-27 18:04:05,35102,https://github.com/mconsulting/legal/blob/main/files/2020-11-09_1652_Show_cause_pretrial_violation.pdf
40,2020-11-10_0839_Information for trespass on property after warning.pdf,2022-05-11 23:50:44,2022-09-27 18:04:05,102816,https://github.com/mconsulting/legal/blob/main/files/2020-11-10_0839_Information%20for%20trespass%20on%20property%20after%20warning.pdf
41,2020-11-10_0839_Information for trespass on property after warning.pdf.url,2022-04-29 02:27:47,2022-09-28 11:14:45,192,https://github.com/mconsulting/legal/blob/main/files/2020-11-10_0839_Information%20for%20trespass%20on%20property%20after%20warning.pdf.url
42,2020-11-10_Discovery_Answer.pdf,2022-09-28 12:28:07,2022-09-28 12:28:08,93557,https://github.com/mconsulting/legal/blob/main/files/2020-11-10_Discovery_Answer.pdf
43,2020-11-18_1803_Lance_Mason_to_Lauren_Brooker_Email_from_FSU_COB.png,2022-04-29 02:27:47,2022-09-27 18:04:05,45000,https://github.com/mconsulting/legal/blob/main/files/2020-11-18_1803_Lance_Mason_to_Lauren_Brooker_Email_from_FSU_COB.png
44,2020-11-18_1803_Lance_Mason_to_Lauren_Brooker_Email_from_FSU_COB.txt,2022-05-05 19:42:12,2022-09-28 11:14:45,1784,https://github.com/mconsulting/legal/blob/main/files/2020-11-18_1803_Lance_Mason_to_Lauren_Brooker_Email_from_FSU_COB.txt
45,2020-11-22_0700_Attempted strong arm robbery.mp4,2022-08-09 21:57:22,2022-09-27 18:04:05,10915662,https://github.com/mconsulting/legal/blob/main/files/2020-11-22_0700_Attempted%20strong%20arm%20robbery.mp4
46,2020-11-22_0715_LHPD_Interview.mp4,2022-08-10 20:15:59,2022-09-27 18:04:06,18028169,https://github.com/mconsulting/legal/blob/main/files/2020-11-22_0715_LHPD_Interview.mp4
47,2020-11-27_1617_Lance_Mason_to_Lauren_Brooker_RequestForDiscovery.txt,2022-05-05 19:42:12,2022-09-28 11:14:45,348,https://github.com/mconsulting/legal/blob/main/files/2020-11-27_1617_Lance_Mason_to_Lauren_Brooker_RequestForDiscovery.txt
48,2020-11-30_0934_Lauren_Brooker_to_Lance_Mason_NoticeOfSpecialhearing.txt,2022-05-05 19:42:12,2022-09-28 11:14:45,1371,https://github.com/mconsulting/legal/blob/main/files/2020-11-30_0934_Lauren_Brooker_to_Lance_Mason_NoticeOfSpecialhearing.txt
49,2020-11-30_2039_Lance_Mason_to_Lauren_Brooker_Fast_Slow.txt,2022-05-05 19:42:12,2022-09-28 11:14:45,2894,https://github.com/mconsulting/legal/blob/main/files/2020-11-30_2039_Lance_Mason_to_Lauren_Brooker_Fast_Slow.txt
50,2020-12-04_1531_Lance_Mason_to_Lauren_Brooker_Gift_Video_Assessment.txt,2022-05-05 19:42:12,2022-09-28 11:14:45,3584,https://github.com/mconsulting/legal/blob/main/files/2020-12-04_1531_Lance_Mason_to_Lauren_Brooker_Gift_Video_Assessment.txt
